method,chunk_size_words,chunk_overlap_words,top_k,bm25_k1,bm25_b,rrf_k,bm25_weight,dense_weight,rerank_top_n,reranker_model,ndcg_k,ndcg,map,combined_score,num_chunks,num_qrels
rrf,900,100,100,2.6,0.75,90,0.5,1.5,0,,30,0.48299449167308584,0.3464349802349009,0.41471473595399333,557,178
rrf,700,100,200,1.8,0.9,90,0.25,3.0,0,,30,0.4802162467744253,0.3492120843542015,0.4147141655643134,582,182
rrf,900,50,150,1.8,1.0,120,0.5,2.5,0,,30,0.47887849800918725,0.3505496123004633,0.4147140551548253,556,178
rrf,700,150,300,1.8,1.0,150,0.5,1.5,0,,30,0.4813111729396948,0.34811362351110564,0.4147123982254002,586,182
rrf,700,100,200,2.6,0.9,90,0.5,1.5,0,,30,0.480373428786538,0.3490508204553532,0.4147121246209456,582,182
rrf,900,100,200,2.6,1.0,150,0.5,2.0,0,,30,0.4783221724439274,0.3511011175818089,0.41471164501286817,557,178
rrf,900,100,150,2.2,1.0,120,0.5,2.5,0,,30,0.4800884362674595,0.34932656462126305,0.4147075004443613,557,178
rrf,700,50,150,2.2,1.0,60,0.25,2.0,0,,30,0.4826457347338014,0.3467649343094986,0.41470533452165004,580,182
rrf,900,100,150,2.6,0.9,150,0.25,2.0,0,,30,0.48128216318731154,0.3481278513453675,0.4147050072663395,557,178
rrf,900,100,100,2.2,0.9,60,0.25,1.5,0,,30,0.4812835451179027,0.3481254253737981,0.4147044852458504,557,178
rrf,900,100,100,2.2,0.9,60,0.5,3.0,0,,30,0.4812835451179027,0.3481254253737981,0.4147044852458504,557,178
rrf,700,150,200,1.8,0.9,150,0.5,1.5,0,,30,0.4804386092139024,0.3489679618159746,0.4147032855149385,586,182
rrf,900,150,100,2.2,1.0,120,0.25,2.5,0,,30,0.4807889903354172,0.3486150519202114,0.4147020211278143,557,178
rrf,900,100,200,2.6,1.0,150,0.25,1.5,0,,30,0.47970255164794784,0.3496991183880627,0.41470083501800525,557,178
rrf,900,100,200,2.6,1.0,150,0.5,3.0,0,,30,0.47970255164794784,0.3496991183880627,0.41470083501800525,557,178
rrf,700,150,150,2.6,0.9,150,0.25,3.0,0,,30,0.4796552493321468,0.3497444067588521,0.41469982804549943,586,182
rrf,700,100,150,2.6,1.0,60,0.25,3.0,0,,30,0.48037152203428374,0.34902688025862805,0.41469920114645586,582,182
rrf,700,50,200,2.6,1.0,120,0.5,2.5,0,,30,0.48239692897557906,0.3470000149168348,0.4146984719462069,580,182
rrf,700,50,150,2.6,1.0,60,0.25,1.5,0,,30,0.48301240134531326,0.3463823983782084,0.4146973998617608,580,182
rrf,700,50,150,2.6,1.0,60,0.5,3.0,0,,30,0.48301240134531326,0.3463823983782084,0.4146973998617608,580,182
rrf,900,50,150,2.6,1.0,120,0.5,1.5,0,,30,0.4788146418122447,0.35057273511262715,0.4146936884624359,556,178
rrf,900,100,200,1.8,1.0,120,0.25,1.5,0,,30,0.47957893429030296,0.34980821978444593,0.4146935770373744,557,178
rrf,900,100,200,1.8,1.0,120,0.5,3.0,0,,30,0.47957893429030296,0.34980821978444593,0.4146935770373744,557,178
rrf,700,100,200,2.6,0.9,90,0.5,2.0,0,,30,0.4810995189244755,0.3482840372275883,0.41469177807603186,582,182
rrf,900,50,100,1.8,0.75,150,0.5,2.0,0,,30,0.4810224498567931,0.3483567977393336,0.41468962379806334,556,178
rrf,900,50,100,1.8,0.75,120,0.5,2.5,0,,30,0.4811623261895518,0.3482166978683304,0.4146895120289411,556,178
rrf,900,150,100,2.6,1.0,150,0.25,2.5,0,,30,0.48094615037779304,0.3484299859718333,0.4146880681748132,557,178
rrf,900,100,150,2.2,1.0,60,0.25,1.5,0,,30,0.48045363514060685,0.3489135703440104,0.41468360274230864,557,178
rrf,900,100,150,2.2,1.0,60,0.5,3.0,0,,30,0.48045363514060685,0.3489135703440104,0.41468360274230864,557,178
rrf,700,50,200,2.6,0.75,150,0.25,2.0,0,,30,0.4844184999748226,0.3449400346085106,0.4146792672916666,580,182
rrf,900,100,100,1.8,0.75,120,0.25,1.5,0,,30,0.4804297785644457,0.34892716066708535,0.4146784696157655,557,178
rrf,900,100,100,1.8,0.75,120,0.5,3.0,0,,30,0.4804297785644457,0.34892716066708535,0.4146784696157655,557,178
rrf,700,100,300,1.8,1.0,150,0.5,2.0,0,,30,0.4813863970662017,0.3479680824520925,0.41467723975914705,582,182
rrf,900,150,100,1.8,1.0,120,0.25,1.5,0,,30,0.4799721701510942,0.3493637068379892,0.4146679384945417,557,178
rrf,900,150,100,1.8,1.0,120,0.5,3.0,0,,30,0.4799721701510942,0.3493637068379892,0.4146679384945417,557,178
rrf,900,150,100,2.2,1.0,150,0.25,2.5,0,,30,0.4802893277598657,0.349041014678598,0.41466517121923185,557,178
rrf,700,50,200,1.8,0.9,150,0.25,1.5,0,,30,0.48339842278244305,0.34592693535889235,0.4146626790706677,580,182
rrf,700,50,200,1.8,0.9,150,0.5,3.0,0,,30,0.48339842278244305,0.34592693535889235,0.4146626790706677,580,182
rrf,700,100,200,2.6,0.75,60,0.5,2.5,0,,30,0.4812631621333193,0.34805982013206815,0.41466149113269374,582,182
rrf,700,50,150,2.6,1.0,90,0.25,2.5,0,,30,0.4828680801777793,0.3464480368039502,0.4146580584908648,580,182
rrf,700,100,150,2.6,0.9,60,0.25,3.0,0,,30,0.4803361788379839,0.3489770966119702,0.4146566377249771,582,182
rrf,900,50,150,2.6,1.0,150,0.25,2.0,0,,30,0.47935704971204685,0.34995555323700955,0.4146563014745282,556,178
rrf,700,50,100,1.8,0.75,90,0.25,2.5,0,,30,0.4811305531594316,0.34817934132992284,0.4146549472446772,580,182
rrf,700,50,100,1.8,0.75,120,0.25,2.5,0,,30,0.48112668710536,0.34818132948535724,0.4146540082953586,580,182
rrf,900,100,100,2.6,0.75,120,0.25,2.5,0,,30,0.4801142090233079,0.34919161372078983,0.41465291137204885,557,178
rrf,700,100,150,2.2,1.0,60,0.25,2.5,0,,30,0.479892127704493,0.3494117167711985,0.41465192223784575,582,182
rrf,900,50,150,2.2,0.9,90,0.25,1.5,0,,30,0.48044350571521083,0.3488578197777356,0.4146506627464732,556,178
rrf,900,50,150,2.2,0.9,90,0.5,3.0,0,,30,0.48044350571521083,0.3488578197777356,0.4146506627464732,556,178
rrf,700,100,300,2.2,1.0,120,0.25,3.0,0,,30,0.4810281578769347,0.3482695259297047,0.41464884190331974,582,182
rrf,900,100,100,2.6,1.0,90,0.25,2.5,0,,30,0.4804576462087534,0.34883713472329936,0.4146473904660264,557,178
rrf,900,50,150,1.8,0.9,120,0.25,2.0,0,,30,0.4789529215948872,0.3503413519535377,0.4146471367742125,556,178
rrf,900,100,200,1.8,0.9,150,0.25,1.5,0,,30,0.48115494911297446,0.3481378638171296,0.414646406465052,557,178
rrf,900,100,200,1.8,0.9,150,0.5,3.0,0,,30,0.48115494911297446,0.3481378638171296,0.414646406465052,557,178
rrf,700,150,100,1.8,0.75,60,0.5,2.5,0,,30,0.48174859909019724,0.3475396738354918,0.4146441364628445,586,182
rrf,900,150,100,1.8,0.75,150,0.5,2.0,0,,30,0.4831536960440727,0.3461301867895643,0.41464194141681854,557,178
rrf,700,150,100,2.6,0.75,120,0.5,2.0,0,,30,0.48248930270551044,0.34679347765069274,0.4146413901781016,586,182
rrf,900,50,150,2.2,1.0,120,0.25,1.5,0,,30,0.47933136750847527,0.3499497484077305,0.4146405579581029,556,178
rrf,900,50,150,2.2,1.0,120,0.5,3.0,0,,30,0.47933136750847527,0.3499497484077305,0.4146405579581029,556,178
rrf,700,50,100,1.8,0.9,120,0.25,2.5,0,,30,0.4818215872309019,0.34745852925648435,0.4146400582436931,580,182
rrf,900,100,100,2.2,0.9,120,0.5,1.5,0,,30,0.48208342823656264,0.34719163444033313,0.4146375313384479,557,178
rrf,900,50,150,1.8,0.75,120,0.25,2.0,0,,30,0.48033851466631866,0.3489268151271404,0.41463266489672956,556,178
rrf,900,100,150,2.2,1.0,150,0.5,1.5,0,,30,0.47937772110711524,0.3498833321505868,0.414630526628851,557,178
rrf,700,150,200,1.8,0.9,90,0.25,3.0,0,,30,0.4798748745069405,0.349385821694122,0.41463034810053123,586,182
rrf,900,150,100,2.6,0.9,150,0.25,2.0,0,,30,0.4811381251825289,0.3481208250188836,0.41462947510070625,557,178
rrf,700,100,200,2.2,1.0,60,0.25,3.0,0,,30,0.480458993604507,0.3487943621922798,0.4146266778983934,582,182
rrf,900,50,100,2.2,0.9,120,0.5,2.0,0,,30,0.4800279974609213,0.3492226807705065,0.41462533911571386,556,178
rrf,700,100,200,2.2,1.0,120,0.5,1.5,0,,30,0.4805064571590356,0.34874247556720156,0.41462446636311856,582,182
rrf,700,50,100,2.6,0.75,150,0.25,3.0,0,,30,0.48207308510058416,0.34716773209812296,0.41462040859935356,580,182
rrf,700,150,300,2.2,0.75,90,0.25,2.0,0,,30,0.48078190385701153,0.3484556350611743,0.41461876945909293,586,182
rrf,700,50,150,2.6,0.9,150,0.25,1.5,0,,30,0.4827544808467337,0.34648151152471274,0.41461799618572326,580,182
rrf,700,50,150,2.6,0.9,150,0.5,3.0,0,,30,0.4827544808467337,0.34648151152471274,0.41461799618572326,580,182
rrf,700,100,200,2.6,0.9,120,0.5,2.0,0,,30,0.48057073772984743,0.3486580106365925,0.41461437418322,582,182
rrf,900,50,100,2.6,1.0,120,0.5,2.5,0,,30,0.47862490991256934,0.35059611937449314,0.41461051464353127,556,178
rrf,900,50,150,2.2,1.0,120,0.5,2.5,0,,30,0.47850498845538963,0.3507141014821844,0.414609544968787,556,178
rrf,900,100,200,2.6,1.0,60,0.25,1.5,0,,30,0.48100475494800055,0.3482106109333287,0.41460768294066463,557,178
rrf,900,100,200,2.6,1.0,60,0.5,3.0,0,,30,0.48100475494800055,0.3482106109333287,0.41460768294066463,557,178
rrf,900,100,150,1.8,0.9,150,0.25,3.0,0,,30,0.4805581170837346,0.3486543317939498,0.4146062244388422,557,178
rrf,900,50,100,2.6,1.0,150,0.5,2.5,0,,30,0.47865070905859924,0.3505607340375552,0.41460572154807723,556,178
rrf,700,150,300,2.6,1.0,60,0.5,2.0,0,,30,0.4800324633620336,0.3491781013087532,0.4146052823353934,586,182
rrf,900,100,200,2.6,1.0,120,0.25,1.5,0,,30,0.47944366029886737,0.3497549793444715,0.4145993198216694,557,178
rrf,900,100,200,2.6,1.0,120,0.5,3.0,0,,30,0.47944366029886737,0.3497549793444715,0.4145993198216694,557,178
rrf,900,100,150,2.2,1.0,120,0.5,1.5,0,,30,0.47932647270070733,0.3498720191312599,0.4145992459159836,557,178
rrf,700,50,150,2.2,0.75,150,0.25,3.0,0,,30,0.4820485014693036,0.34714401691736224,0.41459625919333293,580,182
rrf,900,50,100,1.8,0.9,120,0.5,2.0,0,,30,0.47961785796629425,0.34957145166927084,0.41459465481778257,556,178
rrf,700,150,300,1.8,1.0,90,0.5,2.5,0,,30,0.4797708046885979,0.3494182225837595,0.4145945136361787,586,182
rrf,700,100,200,2.2,0.9,60,0.25,3.0,0,,30,0.48035883238536053,0.3488301756024114,0.414594503993886,582,182
rrf,900,50,150,2.6,1.0,150,0.5,1.5,0,,30,0.47877410025795303,0.35040949710013625,0.4145917986790446,556,178
rrf,700,100,100,1.8,0.9,90,0.5,2.0,0,,30,0.480547686800441,0.3486315534829848,0.4145896201417129,582,182
rrf,900,100,150,2.2,0.9,120,0.25,2.0,0,,30,0.48127746359086115,0.347899789795248,0.4145886266930546,557,178
rrf,700,50,100,2.2,0.9,60,0.5,2.5,0,,30,0.4817253501809974,0.34744712492344354,0.41458623755222046,580,182
rrf,700,150,200,1.8,0.75,150,0.25,1.5,0,,30,0.4816551237009984,0.34751389859768983,0.41458451114934414,586,182
rrf,700,150,200,1.8,0.75,150,0.5,3.0,0,,30,0.4816551237009984,0.34751389859768983,0.41458451114934414,586,182
rrf,700,100,150,2.6,0.9,90,0.5,2.0,0,,30,0.48112151775238016,0.3480462892906262,0.4145839035215032,582,182
rrf,700,50,150,2.6,0.9,120,0.25,2.5,0,,30,0.48260095227381833,0.3465551338754387,0.41457804307462853,580,182
rrf,900,100,200,2.6,1.0,60,0.5,2.5,0,,30,0.4799462381597602,0.3492083480652366,0.41457729311249836,557,178
rrf,900,100,150,1.8,1.0,120,0.25,3.0,0,,30,0.4807896249751972,0.3483642087353944,0.41457691685529585,557,178
rrf,700,50,150,1.8,1.0,90,0.25,2.5,0,,30,0.4827488578378077,0.34640464732376536,0.4145767525807865,580,182
rrf,700,100,300,1.8,1.0,90,0.5,2.5,0,,30,0.48187662404418574,0.3472768191520462,0.414576721598116,582,182
rrf,900,100,100,1.8,0.9,60,0.25,1.5,0,,30,0.48110387018150125,0.3480482879942038,0.41457607908785254,557,178
rrf,900,100,100,1.8,0.9,60,0.5,3.0,0,,30,0.48110387018150125,0.3480482879942038,0.41457607908785254,557,178
rrf,900,100,200,2.2,1.0,120,0.25,1.5,0,,30,0.47992343579027125,0.3492251387311897,0.4145742872607305,557,178
rrf,900,100,200,2.2,1.0,120,0.5,3.0,0,,30,0.47992343579027125,0.3492251387311897,0.4145742872607305,557,178
rrf,900,50,200,2.6,1.0,120,0.5,1.5,0,,30,0.47876877994689526,0.35037669668616955,0.4145727383165324,556,178
rrf,900,50,150,2.6,1.0,90,0.25,1.5,0,,30,0.47826978461023034,0.35087191803529144,0.4145708513227609,556,178
rrf,900,50,150,2.6,1.0,90,0.5,3.0,0,,30,0.47826978461023034,0.35087191803529144,0.4145708513227609,556,178
rrf,700,150,100,2.6,0.9,60,0.25,3.0,0,,30,0.4807020870090259,0.34843414606509093,0.4145681165370584,586,182
rrf,700,150,300,1.8,0.9,60,0.5,2.5,0,,30,0.4804429403753354,0.348690664411467,0.4145668023934012,586,182
rrf,900,100,100,2.2,0.75,90,0.25,2.5,0,,30,0.48032710273717516,0.3488056870006086,0.4145663948688919,557,178
rrf,700,100,200,2.6,0.9,60,0.25,2.5,0,,30,0.4800044621124035,0.34912540606280607,0.41456493408760475,582,182
rrf,900,100,200,1.8,1.0,90,0.25,2.0,0,,30,0.48161564900516163,0.34750679205850593,0.41456122053183375,557,178
rrf,900,100,150,2.6,0.9,150,0.25,2.5,0,,30,0.48036256649671266,0.3487587858152525,0.4145606761559826,557,178
rrf,700,50,100,1.8,0.75,150,0.5,2.0,0,,30,0.4838190981958867,0.3453002467849532,0.4145596724904199,580,182
rrf,700,50,200,2.6,1.0,150,0.5,2.5,0,,30,0.4823575031606539,0.3467589635529615,0.4145582333568077,580,182
rrf,700,150,150,1.8,0.9,60,0.5,2.5,0,,30,0.4805444549897192,0.3485667663610352,0.41455561067537716,586,182
rrf,900,150,100,2.2,1.0,150,0.5,1.5,0,,30,0.47972239917832804,0.3493826554883178,0.41455252733332293,557,178
rrf,700,100,100,2.2,0.9,120,0.5,1.5,0,,30,0.4827995759915108,0.3463033548325592,0.414551465412035,582,182
rrf,700,100,150,2.2,1.0,90,0.5,1.5,0,,30,0.4812642224022303,0.3478379892543937,0.414551105828312,582,182
rrf,900,50,200,1.8,1.0,150,0.25,2.5,0,,30,0.4803004472739295,0.3488015735618665,0.414551010417898,556,178
rrf,900,50,100,1.8,1.0,120,0.25,2.5,0,,30,0.4790009141008483,0.3500984285914461,0.4145496713461472,556,178
rrf,900,150,100,1.8,1.0,150,0.25,1.5,0,,30,0.4792205066184196,0.34987317439838483,0.4145468405084022,557,178
rrf,900,150,100,1.8,1.0,150,0.5,3.0,0,,30,0.4792205066184196,0.34987317439838483,0.4145468405084022,557,178
rrf,900,50,100,2.2,1.0,150,0.25,2.5,0,,30,0.47850006810291135,0.35059003339408346,0.4145450507484974,556,178
rrf,700,100,200,2.2,0.9,120,0.25,3.0,0,,30,0.4795798740187864,0.3495059567874744,0.4145429154031304,582,182
rrf,900,50,100,2.2,1.0,60,0.5,2.5,0,,30,0.4785583878595297,0.3505180899307446,0.4145382388951372,556,178
rrf,700,150,200,2.2,0.9,150,0.25,3.0,0,,30,0.4797041027843913,0.34937165344964055,0.4145378781170159,586,182
rrf,700,100,300,2.6,0.75,60,0.25,2.0,0,,30,0.48164814733297684,0.34742659290138894,0.4145373701171829,582,182
rrf,700,150,150,2.2,1.0,90,0.5,1.5,0,,30,0.48024156513152094,0.3488249041897507,0.41453323466063585,586,182
rrf,900,50,200,2.2,0.9,120,0.25,1.5,0,,30,0.4798031072395448,0.34925220989906414,0.41452765856930446,556,178
rrf,900,50,200,2.2,0.9,120,0.5,3.0,0,,30,0.4798031072395448,0.34925220989906414,0.41452765856930446,556,178
rrf,700,150,100,2.2,0.9,60,0.25,3.0,0,,30,0.48051224670950565,0.34854275086977016,0.4145274987896379,586,182
rrf,700,150,300,2.6,0.9,150,0.25,3.0,0,,30,0.4795347144266322,0.3495163222150049,0.4145255183208185,586,182
rrf,700,50,150,1.8,1.0,60,0.25,1.5,0,,30,0.4833556303350669,0.34568480029571624,0.41452021531539157,580,182
rrf,700,50,150,1.8,1.0,60,0.5,3.0,0,,30,0.4833556303350669,0.34568480029571624,0.41452021531539157,580,182
rrf,700,150,150,1.8,0.9,150,0.5,2.5,0,,30,0.4800941675668683,0.3489431204426822,0.4145186440047752,586,182
rrf,700,50,200,2.6,0.9,150,0.25,1.5,0,,30,0.4827449411036979,0.3462865697873286,0.4145157554455132,580,182
rrf,700,50,200,2.6,0.9,150,0.5,3.0,0,,30,0.4827449411036979,0.3462865697873286,0.4145157554455132,580,182
rrf,900,50,200,2.2,1.0,120,0.25,2.0,0,,30,0.47957265705919677,0.3494519258175095,0.4145122914383531,556,178
rrf,700,100,150,1.8,0.75,90,0.25,3.0,0,,30,0.47980484887062025,0.34921816568012026,0.41451150727537023,582,182
rrf,900,150,100,1.8,0.75,150,0.25,2.5,0,,30,0.48106154990240224,0.34795437790263356,0.4145079639025179,557,178
rrf,700,100,300,2.6,0.9,90,0.25,3.0,0,,30,0.48079928565865543,0.3482129461247626,0.41450611589170905,582,182
rrf,700,100,150,2.2,1.0,120,0.5,1.5,0,,30,0.4806367700872164,0.3483711379725789,0.41450395402989765,582,182
rrf,700,150,300,2.2,1.0,60,0.5,2.0,0,,30,0.48000807435218756,0.34899486270530605,0.4145014685287468,586,182
rrf,700,50,100,1.8,0.9,90,0.25,2.5,0,,30,0.4818025019753231,0.34719922847293166,0.4145008652241274,580,182
rrf,900,50,150,2.2,1.0,150,0.5,1.5,0,,30,0.47896405308274864,0.3500337675686113,0.41449891032568,556,178
rrf,700,150,300,2.2,1.0,60,0.25,2.5,0,,30,0.48026753022835394,0.3487247720533638,0.41449615114085886,586,182
rrf,700,150,150,2.6,0.9,120,0.25,3.0,0,,30,0.47955320432298404,0.3494390397291829,0.41449612202608344,586,182
rrf,700,100,100,2.6,1.0,60,0.25,3.0,0,,30,0.48044756113627274,0.3485441694414728,0.4144958652888728,582,182
rrf,700,100,200,2.6,1.0,60,0.25,3.0,0,,30,0.48034204545153847,0.34863996772774264,0.41449100658964055,582,182
rrf,700,150,300,2.6,0.75,150,0.25,2.0,0,,30,0.4814442315587442,0.34753716757015285,0.4144906995644485,586,182
rrf,700,100,300,2.2,0.9,60,0.25,2.0,0,,30,0.48164224678815193,0.34733596808663275,0.4144891074373923,582,182
rrf,900,100,100,1.8,0.75,120,0.25,3.0,0,,30,0.48044166619442485,0.34853563362304063,0.41448864990873274,557,178
rrf,900,100,100,2.2,0.75,120,0.25,2.5,0,,30,0.47984819820185415,0.3491249996830716,0.41448659894246287,557,178
rrf,700,100,150,2.6,0.75,90,0.25,3.0,0,,30,0.4799567217299984,0.3490149490803275,0.41448583540516293,582,182
rrf,900,150,150,2.2,1.0,150,0.25,2.0,0,,30,0.4802475362932501,0.34871857073976686,0.4144830535165085,557,178
rrf,700,150,100,1.8,0.9,90,0.5,2.0,0,,30,0.4828263178443875,0.3461368773807258,0.41448159761255665,586,182
rrf,700,100,300,2.6,0.9,60,0.25,2.0,0,,30,0.4816507636005617,0.34731092369503136,0.4144808436477965,582,182
rrf,700,150,100,2.2,0.9,90,0.25,3.0,0,,30,0.47948208859662733,0.349479129490817,0.4144806090437222,586,182
rrf,900,50,150,2.6,1.0,150,0.5,2.0,0,,30,0.47754290621740064,0.35141362706332985,0.41447826664036524,556,178
rrf,700,100,300,2.6,0.9,90,0.25,2.0,0,,30,0.48159640499994055,0.34735717296504154,0.4144767889824911,582,182
rrf,900,100,200,2.2,1.0,60,0.25,1.5,0,,30,0.48028493935059663,0.34866736900055556,0.4144761541755761,557,178
rrf,900,100,200,2.2,1.0,60,0.5,3.0,0,,30,0.48028493935059663,0.34866736900055556,0.4144761541755761,557,178
rrf,900,50,150,1.8,1.0,150,0.25,1.5,0,,30,0.47887222854001793,0.35007910920905827,0.41447566887453813,556,178
rrf,900,50,150,1.8,1.0,150,0.5,3.0,0,,30,0.47887222854001793,0.35007910920905827,0.41447566887453813,556,178
rrf,700,100,150,2.6,0.75,60,0.5,2.5,0,,30,0.4813598125858163,0.347585377300375,0.41447259494309563,582,182
rrf,700,150,100,2.6,0.9,90,0.25,3.0,0,,30,0.4796719288961476,0.3492682511343045,0.41447009001522606,586,182
rrf,700,150,200,2.6,0.9,60,0.25,3.0,0,,30,0.4803140018745368,0.34862534117849353,0.41446967152651515,586,182
rrf,700,50,150,2.2,0.75,120,0.25,2.5,0,,30,0.48194457472393115,0.34699474374291406,0.4144696592334226,580,182
rrf,900,100,150,2.6,1.0,60,0.5,2.0,0,,30,0.479161619920366,0.34977677774930976,0.4144691988348379,557,178
rrf,700,150,100,1.8,0.75,60,0.25,3.0,0,,30,0.4794570941911433,0.34947370345731893,0.4144653988242311,586,182
rrf,700,150,300,2.2,0.9,120,0.5,2.5,0,,30,0.47955867084575765,0.34937159897706965,0.4144651349114137,586,182
rrf,700,100,300,1.8,1.0,60,0.25,2.5,0,,30,0.4816309527464412,0.347298586807594,0.4144647697770176,582,182
rrf,900,50,200,2.2,1.0,150,0.25,1.5,0,,30,0.479466073300575,0.3494607204072229,0.414463396853899,556,178
rrf,900,50,200,2.2,1.0,150,0.5,3.0,0,,30,0.479466073300575,0.3494607204072229,0.414463396853899,556,178
rrf,900,50,150,1.8,0.9,150,0.25,1.5,0,,30,0.47898956852053837,0.34993558655175905,0.4144625775361487,556,178
rrf,900,50,150,1.8,0.9,150,0.5,3.0,0,,30,0.47898956852053837,0.34993558655175905,0.4144625775361487,556,178
rrf,700,50,100,2.6,0.75,120,0.25,3.0,0,,30,0.48206567353888424,0.3468558709862455,0.41446077226256484,580,182
rrf,900,100,200,1.8,0.9,150,0.25,2.5,0,,30,0.48160392117593026,0.34731663785063766,0.41446027951328396,557,178
rrf,900,100,100,1.8,1.0,60,0.5,2.0,0,,30,0.47931446315655724,0.34960517331597984,0.41445981823626854,557,178
rrf,900,150,100,2.2,1.0,150,0.25,3.0,0,,30,0.48066777014524076,0.3482483216729418,0.4144580459090913,557,178
rrf,700,100,200,2.2,1.0,60,0.25,2.5,0,,30,0.47984672001630957,0.34906689049010964,0.4144568052532096,582,182
rrf,700,50,150,1.8,0.75,120,0.25,2.5,0,,30,0.4819119652847678,0.3469922383999477,0.41445210184235776,580,182
rrf,700,100,200,2.2,0.9,90,0.5,2.0,0,,30,0.4806596476152686,0.3482414868112043,0.4144505672132365,582,182
rrf,700,100,300,1.8,0.75,120,0.25,2.5,0,,30,0.4812242731438437,0.3476744729929716,0.4144493730684077,582,182
rrf,700,50,150,2.6,1.0,90,0.25,2.0,0,,30,0.48231066941159906,0.3465877426460019,0.4144492060288005,580,182
rrf,700,150,150,2.2,1.0,60,0.25,3.0,0,,30,0.48045356600051237,0.3484415715184265,0.4144475687594694,586,182
rrf,900,50,100,1.8,1.0,150,0.5,2.5,0,,30,0.47829213652237923,0.3505946738240552,0.4144434051732172,556,178
rrf,700,100,300,1.8,0.75,60,0.25,2.0,0,,30,0.48164737791542317,0.34723287594001084,0.41444012692771703,582,182
rrf,700,100,200,2.6,0.9,60,0.25,3.0,0,,30,0.4803202477325458,0.34855882442807334,0.4144395360803096,582,182
rrf,700,100,200,2.2,0.75,90,0.25,3.0,0,,30,0.48001717571477437,0.34885765624355625,0.4144374159791653,582,182
rrf,700,50,150,1.8,0.9,150,0.25,3.0,0,,30,0.48195314125325417,0.3469128886418617,0.4144330149475579,580,182
rrf,700,150,150,2.2,0.9,120,0.25,3.0,0,,30,0.47943964519156296,0.34942627490436046,0.4144329600479617,586,182
rrf,900,50,100,1.8,1.0,60,0.5,2.0,0,,30,0.4798708808366947,0.34899343530398313,0.41443215807033895,556,178
rrf,700,50,100,1.8,0.75,120,0.25,1.5,0,,30,0.48255164904842485,0.3463099572406986,0.4144308031445617,580,182
rrf,700,50,100,1.8,0.75,120,0.5,3.0,0,,30,0.48255164904842485,0.3463099572406986,0.4144308031445617,580,182
rrf,900,50,150,2.2,1.0,120,0.5,1.5,0,,30,0.4789096099439881,0.34995006824210007,0.4144298390930441,556,178
rrf,900,50,100,1.8,0.9,90,0.5,2.5,0,,30,0.47905699709839533,0.34979982226429207,0.4144284096813437,556,178
rrf,700,50,150,2.6,0.9,90,0.25,2.5,0,,30,0.4825235445581239,0.3463313838608131,0.4144274642094685,580,182
rrf,900,100,100,2.2,1.0,120,0.25,3.0,0,,30,0.4806663316886676,0.3481808426378526,0.4144235871632601,557,178
rrf,900,100,100,2.6,0.75,90,0.25,2.0,0,,30,0.4799128105935876,0.34893213065790896,0.4144224706257483,557,178
rrf,700,50,200,2.2,1.0,150,0.5,2.5,0,,30,0.4816952219283661,0.3471474078524261,0.41442131489039613,580,182
rrf,700,100,100,1.8,0.75,120,0.5,1.5,0,,30,0.48471093533494314,0.3441279770285209,0.41441945618173204,582,182
rrf,700,100,100,2.2,0.75,90,0.5,1.5,0,,30,0.4831910925097072,0.3456456626835624,0.4144183775966348,582,182
rrf,900,150,100,2.6,1.0,150,0.25,2.0,0,,30,0.48035384632183037,0.3484817686264741,0.41441780747415224,557,178
rrf,900,50,200,1.8,1.0,120,0.5,2.5,0,,30,0.47886841901972454,0.3499611068294806,0.41441476292460255,556,178
rrf,700,50,100,2.2,0.75,90,0.25,2.5,0,,30,0.481037425406348,0.347785502906091,0.4144114641562195,580,182
rrf,700,50,150,2.2,0.9,150,0.25,3.0,0,,30,0.48206709445384516,0.3467485052288431,0.4144077998413441,580,182
rrf,700,100,300,2.6,1.0,60,0.5,1.5,0,,30,0.47929187415926894,0.34952061293212117,0.41440624354569505,582,182
rrf,900,150,100,1.8,1.0,150,0.25,3.0,0,,30,0.48060510307122284,0.3482025200986373,0.41440381158493006,557,178
rrf,900,150,100,2.2,0.75,150,0.5,2.0,0,,30,0.4830144819199978,0.3457914005874666,0.4144029412537322,557,178
rrf,700,150,150,2.6,1.0,60,0.25,3.0,0,,30,0.4807298520454711,0.34807587868161965,0.41440286536354537,586,182
rrf,700,150,150,2.6,1.0,120,0.5,2.0,0,,30,0.48143388585125807,0.3473662384261719,0.414400062138715,586,182
rrf,700,100,150,2.2,0.75,90,0.5,2.5,0,,30,0.48020644341729113,0.348593581053171,0.41440001223523104,582,182
rrf,700,50,150,2.2,1.0,60,0.5,2.5,0,,30,0.4818259665145824,0.3469617005542415,0.41439383353441195,580,182
rrf,900,100,100,2.2,0.9,90,0.5,1.5,0,,30,0.48242742121695587,0.3463600906034415,0.41439375591019867,557,178
rrf,900,100,150,2.2,1.0,90,0.5,2.0,0,,30,0.4785466378948796,0.3502384554836286,0.41439254668925407,557,178
rrf,900,50,100,2.2,1.0,90,0.5,1.5,0,,30,0.4797137343972113,0.3490709148058842,0.41439232460154773,556,178
rrf,700,100,150,2.2,0.9,90,0.5,2.0,0,,30,0.48083428629037855,0.3479445447611866,0.41438941552578257,582,182
